ID,Year,State,Capacity,Quantity,Ratio,CapOther,Entered,Exited
IDMTUT84104,1983,IDMTUT,456.25,400,0.876712329,1946.545,FALSE,TRUE
IDMTUT84648,1983,IDMTUT,657,603,0.917808219,1745.795,TRUE,FALSE
IDMTUT83245,1984,IDMTUT,233.6,210,0.898972603,2161.895,FALSE,FALSE
IDMTUT59752,1984,IDMTUT,343.465,316,0.92003552,2052.03,FALSE,FALSE
IDMTUT59634,1984,IDMTUT,346.75,304,0.876712329,2048.745,FALSE,FALSE
IDMTUT84050,1984,IDMTUT,365.73,328,0.896836464,2029.765,FALSE,FALSE
IDMTUT84104,1984,IDMTUT,456.25,375,0.821917808,1939.245,FALSE,TRUE
IDMTUT84648,1984,IDMTUT,649.7,552,0.849622903,1745.795,TRUE,FALSE
IDMTUT83245,1985,IDMTUT,231.775,211,0.910365656,2143.645,FALSE,FALSE
IDMTUT59752,1985,IDMTUT,343.465,316,0.92003552,2031.955,FALSE,FALSE
IDMTUT59634,1985,IDMTUT,346.75,304,0.876712329,2028.67,FALSE,FALSE
IDMTUT84050,1985,IDMTUT,365.73,328,0.896836464,2009.69,FALSE,FALSE
IDMTUT84104,1985,IDMTUT,438,385,0.878995434,1937.42,FALSE,TRUE
IDMTUT84648,1985,IDMTUT,649.7,552,0.849622903,1725.72,TRUE,FALSE
IDMTUT83245,1986,IDMTUT,232.14,209,0.900318773,2146.2,FALSE,FALSE
IDMTUT59634,1986,IDMTUT,346.75,304,0.876712329,2031.59,FALSE,FALSE
IDMTUT59752,1986,IDMTUT,346.75,312,0.899783706,2031.59,FALSE,FALSE
IDMTUT84050,1986,IDMTUT,365,328,0.898630137,2013.34,FALSE,FALSE
IDMTUT84104,1986,IDMTUT,438,394,0.899543379,1940.34,FALSE,TRUE
IDMTUT84648,1986,IDMTUT,649.7,552,0.849622903,1728.64,TRUE,FALSE
IDMTUT83245,1987,IDMTUT,195.64,209,1.068288694,2146.2,FALSE,FALSE
IDMTUT59634,1987,IDMTUT,346.75,314,0.90555155,1995.09,FALSE,FALSE
IDMTUT59752,1987,IDMTUT,346.75,312,0.899783706,1995.09,FALSE,FALSE
IDMTUT84050,1987,IDMTUT,365,328,0.898630137,1976.84,FALSE,FALSE
IDMTUT84104,1987,IDMTUT,438,394,0.899543379,1903.84,FALSE,TRUE
IDMTUT84648,1987,IDMTUT,649.7,552,0.849622903,1692.14,TRUE,FALSE
IDMTUT83245,1988,IDMTUT,232.14,209,0.900318773,2146.2,FALSE,FALSE
IDMTUT59634,1988,IDMTUT,346.75,314,0.90555155,2031.59,FALSE,FALSE
IDMTUT59752,1988,IDMTUT,346.75,312,0.899783706,2031.59,FALSE,FALSE
IDMTUT84050,1988,IDMTUT,365,328,0.898630137,2013.34,FALSE,FALSE
IDMTUT84104,1988,IDMTUT,438,394,0.899543379,1940.34,FALSE,TRUE
IDMTUT84648,1988,IDMTUT,649.7,552,0.849622903,1728.64,TRUE,FALSE
IDMTUT83245,1989,IDMTUT,233.6,214,0.91609589,1733.75,FALSE,FALSE
IDMTUT59634,1989,IDMTUT,365,310,0.849315068,1602.35,FALSE,FALSE
IDMTUT59752,1989,IDMTUT,346.75,312,0.899783706,1620.6,FALSE,FALSE
IDMTUT84648,1989,IDMTUT,657,576,0.876712329,1310.35,TRUE,FALSE
IDMTUT84050,1989,IDMTUT,365,328,0.898630137,1602.35,FALSE,FALSE
IDMTUT83245,1990,IDMTUT,233.6,210,0.898972603,1715.5,FALSE,FALSE
IDMTUT59634,1990,IDMTUT,328.5,280,0.852359209,1620.6,FALSE,FALSE
IDMTUT59752,1990,IDMTUT,346.75,312,0.899783706,1602.35,FALSE,FALSE
IDMTUT84648,1990,IDMTUT,675.25,600,0.888559793,1273.85,TRUE,FALSE
IDMTUT84050,1990,IDMTUT,365,328,0.898630137,1584.1,FALSE,FALSE
IDMTUT83245,1991,IDMTUT,233.6,217,0.928938356,1718.42,FALSE,FALSE
IDMTUT59634,1991,IDMTUT,335.8,304,0.905300774,1616.22,FALSE,FALSE
IDMTUT59752,1991,IDMTUT,331.42,298,0.899161185,1620.6,FALSE,FALSE
IDMTUT84648,1991,IDMTUT,704.45,600,0.851728299,1247.57,TRUE,FALSE
IDMTUT84050,1991,IDMTUT,346.75,318,0.917087239,1605.27,FALSE,FALSE
IDMTUT83245,1992,IDMTUT,248.565,231,0.929334379,1718.42,FALSE,FALSE
IDMTUT59634,1992,IDMTUT,335.8,304,0.905300774,1631.185,FALSE,FALSE
IDMTUT59752,1992,IDMTUT,331.42,298,0.899161185,1635.565,FALSE,FALSE
IDMTUT84648,1992,IDMTUT,704.45,643,0.912768827,1262.535,TRUE,FALSE
IDMTUT84050,1992,IDMTUT,346.75,318,0.917087239,1620.235,FALSE,FALSE
IDMTUT83245,1993,IDMTUT,237.25,220,0.927291886,1718.42,FALSE,FALSE
IDMTUT59634,1993,IDMTUT,335.8,304,0.905300774,1619.87,FALSE,FALSE
IDMTUT59752,1993,IDMTUT,331.42,398,1.200893127,1624.25,FALSE,FALSE
IDMTUT84648,1993,IDMTUT,704.45,600,0.851728299,1251.22,TRUE,FALSE
IDMTUT84050,1993,IDMTUT,346.75,318,0.917087239,1608.92,FALSE,FALSE
IDMTUT83245,1994,IDMTUT,215.35,200,0.928720687,1608.92,FALSE,FALSE
IDMTUT59634,1994,IDMTUT,304.41,275,0.90338688,1519.86,FALSE,FALSE
IDMTUT59752,1994,IDMTUT,350.765,323,0.92084444,1473.505,FALSE,FALSE
IDMTUT84648,1994,IDMTUT,639.115,544,0.851177018,1185.155,TRUE,FALSE
IDMTUT84050,1994,IDMTUT,314.63,288,0.9153609,1509.64,FALSE,FALSE
IDMTUT83245,1995,IDMTUT,220.095,205,0.931415979,1642.135,FALSE,FALSE
IDMTUT59634,1995,IDMTUT,314.63,289,0.918539237,1547.6,FALSE,FALSE
IDMTUT59752,1995,IDMTUT,350.765,327,0.932248086,1511.465,FALSE,FALSE
IDMTUT84648,1995,IDMTUT,662.11,570,0.860884143,1200.12,TRUE,FALSE
IDMTUT84050,1995,IDMTUT,314.63,288,0.9153609,1547.6,FALSE,FALSE
IDMTUT83245,1996,IDMTUT,253.31,235,0.927717027,1808.94,FALSE,FALSE
IDMTUT59634,1996,IDMTUT,304.41,274,0.900101836,1757.84,FALSE,FALSE
IDMTUT59752,1996,IDMTUT,345.655,318,0.919992478,1716.595,FALSE,FALSE
IDMTUT84648,1996,IDMTUT,844.245,717,0.849279534,1218.005,TRUE,FALSE
IDMTUT84050,1996,IDMTUT,314.63,288,0.9153609,1747.62,FALSE,FALSE
IDMTUT83245,1997,IDMTUT,256.595,237,0.923634521,1810.765,FALSE,FALSE
IDMTUT59634,1997,IDMTUT,306.235,275,0.898003168,1761.125,FALSE,FALSE
IDMTUT59752,1997,IDMTUT,345.655,318,0.919992478,1721.705,FALSE,FALSE
IDMTUT84648,1997,IDMTUT,844.245,717,0.849279534,1223.115,TRUE,FALSE
IDMTUT84050,1997,IDMTUT,314.63,288,0.9153609,1752.73,FALSE,FALSE
IDMTUT83245,1998,IDMTUT,256.595,237,0.923634521,2207.885,FALSE,FALSE
IDMTUT59634,1998,IDMTUT,306.235,275,0.898003168,2158.245,FALSE,FALSE
IDMTUT59752,1998,IDMTUT,345.655,318,0.919992478,2118.825,FALSE,FALSE
IDMTUT84648,1998,IDMTUT,844.245,717,0.849279534,1620.235,TRUE,FALSE
IDMTUT84050,1998,IDMTUT,711.75,544,0.764313312,1752.73,FALSE,FALSE
IL61301,1980,IL,401.5,362,0.901618929,2708.665,FALSE,FALSE
IL61021,1980,IL,650.795,571,0.877388425,2459.37,FALSE,FALSE
IL61348,1980,IL,524.87,450,0.857355155,2585.295,FALSE,FALSE
IL92953,1980,IL,1533,1218,0.794520548,1577.165,FALSE,TRUE
IL61301,1981,IL,474.5,428,0.902002107,2713.045,FALSE,FALSE
IL61021,1981,IL,650.795,571,0.877388425,2536.75,FALSE,FALSE
IL61348,1981,IL,529.25,449,0.848370335,2658.295,FALSE,FALSE
IL92953,1981,IL,1533,1218,0.794520548,1654.545,FALSE,TRUE
IL61301,1982,IL,474.5,428,0.902002107,2603.545,FALSE,FALSE
IL61021,1982,IL,687.295,571,0.830793182,2390.75,FALSE,FALSE
IL61348,1982,IL,529.25,450,0.850259802,2548.795,FALSE,FALSE
IL92953,1982,IL,1387,1216,0.876712329,1691.045,FALSE,TRUE
IL61301,1983,IL,474.5,429,0.904109589,2463.385,FALSE,FALSE
IL61021,1983,IL,638.385,551,0.863115518,2299.5,FALSE,FALSE
IL61348,1983,IL,547.5,449,0.820091324,2390.385,FALSE,FALSE
IL92953,1983,IL,1277.5,1101,0.86183953,1660.385,FALSE,TRUE
IL61301,1984,IL,474.5,442,0.931506849,2463.385,FALSE,FALSE
IL61021,1984,IL,638.385,551,0.863115518,2299.5,FALSE,FALSE
IL61348,1984,IL,547.5,450,0.821917808,2390.385,FALSE,FALSE
IL92953,1984,IL,1277.5,1085,0.849315068,1660.385,FALSE,TRUE
IL61301,1985,IL,474.5,442,0.931506849,1139.53,FALSE,FALSE
IL61021,1985,IL,592.03,524,0.885090283,1022,FALSE,FALSE
IL61348,1985,IL,547.5,450,0.821917808,1066.53,FALSE,FALSE
IL61301,1986,IL,474.5,442,0.931506849,1139.53,FALSE,FALSE
IL61021,1986,IL,592.03,524,0.885090283,1022,FALSE,FALSE
IL61348,1986,IL,547.5,450,0.821917808,1066.53,FALSE,FALSE
IL61301,1987,IL,474.5,442,0.931506849,1741.78,FALSE,FALSE
IL61021,1987,IL,592.03,524,0.885090283,1624.25,FALSE,FALSE
IL61348,1987,IL,547.5,450,0.821917808,1668.78,FALSE,FALSE
IL62941,1987,IL,602.25,512,0.850145289,1614.03,TRUE,FALSE
IL61301,1988,IL,459.9,410,0.891498152,2490.03,FALSE,FALSE
IL61021,1988,IL,592.03,524,0.885090283,2357.9,FALSE,FALSE
IL61348,1988,IL,565.75,465,0.821917808,2384.18,FALSE,FALSE
IL62941,1988,IL,1332.25,1122,0.842184275,1617.68,TRUE,FALSE
IL61301,1989,IL,459.9,410,0.891498152,2508.28,FALSE,FALSE
IL61021,1989,IL,592.03,524,0.885090283,2376.15,FALSE,FALSE
IL61348,1989,IL,602.25,470,0.780406808,2365.93,FALSE,FALSE
IL62941,1989,IL,1314,1080,0.821917808,1654.18,TRUE,FALSE
IL61301,1990,IL,459.9,410,0.891498152,2490.03,FALSE,FALSE
IL61021,1990,IL,592.03,524,0.885090283,2357.9,FALSE,FALSE
IL62941,1990,IL,1332.25,1186,0.890223306,1617.68,TRUE,FALSE
IL61348,1990,IL,565.75,465,0.821917808,2384.18,FALSE,FALSE
IL61301,1991,IL,498.955,450,0.90188494,2563.03,FALSE,FALSE
IL61021,1991,IL,592.03,524,0.885090283,2469.955,FALSE,FALSE
IL62941,1991,IL,1314,1192,0.907153729,1747.985,TRUE,FALSE
IL61348,1991,IL,657,540,0.821917808,2404.985,FALSE,FALSE
IL61301,1992,IL,500.05,451,0.901909809,2563.03,FALSE,FALSE
IL61021,1992,IL,592.03,524,0.885090283,2471.05,FALSE,FALSE
IL62941,1992,IL,1314,1192,0.907153729,1749.08,TRUE,FALSE
IL61348,1992,IL,657,540,0.821917808,2406.08,FALSE,FALSE
IL61301,1993,IL,529.25,476,0.899385923,2544.78,FALSE,FALSE
IL61021,1993,IL,592.03,524,0.885090283,2482,FALSE,FALSE
IL62941,1993,IL,1314,1197,0.910958904,1760.03,TRUE,FALSE
IL61348,1993,IL,638.75,569,0.890802348,2435.28,FALSE,FALSE
IL61301,1994,IL,496.765,453,0.911899993,2341.11,FALSE,FALSE
IL61021,1994,IL,536.55,474,0.883421862,2301.325,FALSE,FALSE
IL62941,1994,IL,1208.515,1076,0.890348899,1629.36,TRUE,FALSE
IL61348,1994,IL,596.045,522,0.875772802,2241.83,FALSE,FALSE
IL61301,1995,IL,546.405,498,0.911411865,2371.77,FALSE,FALSE
IL61021,1995,IL,536.55,474,0.883421862,2381.625,FALSE,FALSE
IL62941,1995,IL,1232.605,1050,0.851854406,1685.57,TRUE,FALSE
IL61348,1995,IL,602.615,522,0.866224704,2315.56,FALSE,FALSE
IL61301,1996,IL,579.255,524,0.904610232,2365.2,FALSE,FALSE
IL61021,1996,IL,536.55,474,0.883421862,2407.905,FALSE,FALSE
IL62941,1996,IL,1232.605,1054,0.855099566,1711.85,TRUE,FALSE
IL61348,1996,IL,596.045,522,0.875772802,2348.41,FALSE,FALSE
IL61301,1997,IL,579.255,524,0.904610232,2365.2,FALSE,FALSE
IL61021,1997,IL,536.55,474,0.883421862,2407.905,FALSE,FALSE
IL62941,1997,IL,1232.605,1050,0.851854406,1711.85,TRUE,FALSE
IL61348,1997,IL,596.045,522,0.875772802,2348.41,FALSE,FALSE
IL61301,1998,IL,637.29,585,0.917949442,2361.915,FALSE,FALSE
IL61021,1998,IL,516.84,498,0.963547713,2482.365,FALSE,FALSE
IL62941,1998,IL,1232.605,1050,0.851854406,1766.6,TRUE,FALSE
IL61348,1998,IL,612.47,537,0.876777638,2386.735,FALSE,FALSE
IN47446,1980,IN,839.5,715,0.851697439,2560.84,FALSE,FALSE
IN46135,1980,IN,839.5,752,0.895771292,2560.84,FALSE,FALSE
IN46947,1980,IN,553.34,470,0.849387357,2847,FALSE,FALSE
IN47172,1980,IN,1168,1056,0.904109589,2232.34,FALSE,FALSE
IN47446,1981,IN,894.25,760,0.849874196,2560.84,FALSE,FALSE
IN46135,1981,IN,839.5,752,0.895771292,2615.59,FALSE,FALSE
IN46947,1981,IN,553.34,492,0.889145914,2901.75,FALSE,FALSE
IN47172,1981,IN,1168,1056,0.904109589,2287.09,FALSE,FALSE
IN47446,1982,IN,894.25,760,0.849874196,2514.12,FALSE,FALSE
IN46135,1982,IN,839.5,752,0.895771292,2568.87,FALSE,FALSE
IN46947,1982,IN,543.12,484,0.891147444,2865.25,FALSE,FALSE
IN47172,1982,IN,1131.5,933,0.824569156,2276.87,FALSE,FALSE
IN47446,1983,IN,894.25,760,0.849874196,2460.1,FALSE,FALSE
IN46135,1983,IN,803,715,0.890410959,2551.35,FALSE,FALSE
IN46947,1983,IN,525.6,454,0.863774734,2828.75,FALSE,FALSE
IN47172,1983,IN,1131.5,936,0.827220504,2222.85,FALSE,FALSE
IN46947,1984,IN,525.6,454,0.863774734,2828.75,FALSE,FALSE
IN47172,1984,IN,1131.5,936,0.827220504,2222.85,FALSE,FALSE
IN47446,1984,IN,894.25,760,0.849874196,2460.1,FALSE,FALSE
IN46135,1984,IN,803,715,0.890410959,2551.35,FALSE,FALSE
IN46947,1985,IN,525.6,454,0.863774734,2828.75,FALSE,FALSE
IN47172,1985,IN,1131.5,936,0.827220504,2222.85,FALSE,FALSE
IN47446,1985,IN,894.25,760,0.849874196,2460.1,FALSE,FALSE
IN46135,1985,IN,803,715,0.890410959,2551.35,FALSE,FALSE
IN46947,1986,IN,525.6,454,0.863774734,2828.75,FALSE,FALSE
IN47172,1986,IN,1131.5,936,0.827220504,2222.85,FALSE,FALSE
IN47446,1986,IN,894.25,760,0.849874196,2460.1,FALSE,FALSE
IN46135,1986,IN,803,715,0.890410959,2551.35,FALSE,FALSE
IN46947,1987,IN,525.6,454,0.863774734,2828.75,FALSE,FALSE
IN47172,1987,IN,1131.5,936,0.827220504,2222.85,FALSE,FALSE
IN47446,1987,IN,894.25,760,0.849874196,2460.1,FALSE,FALSE
IN46135,1987,IN,803,715,0.890410959,2551.35,FALSE,FALSE
IN46947,1988,IN,525.6,436,0.829528158,2828.75,FALSE,FALSE
IN47172,1988,IN,1131.5,936,0.827220504,2222.85,FALSE,FALSE
IN47446,1988,IN,894.25,760,0.849874196,2460.1,FALSE,FALSE
IN46135,1988,IN,803,715,0.890410959,2551.35,FALSE,FALSE
IN46947,1989,IN,525.6,436,0.829528158,2828.75,FALSE,FALSE
IN47172,1989,IN,1131.5,936,0.827220504,2222.85,FALSE,FALSE
IN47446,1989,IN,894.25,760,0.849874196,2460.1,FALSE,FALSE
IN46135,1989,IN,803,715,0.890410959,2551.35,FALSE,FALSE
IN46947,1990,IN,525.6,404,0.768645358,2781.3,FALSE,FALSE
IN47172,1990,IN,1084.05,951,0.877265809,2222.85,FALSE,FALSE
IN47446,1990,IN,894.25,760,0.849874196,2412.65,FALSE,FALSE
IN46135,1990,IN,803,715,0.890410959,2503.9,FALSE,FALSE
IN46947,1991,IN,525.6,454,0.863774734,2755.75,FALSE,FALSE
IN47172,1991,IN,1058.5,899,0.849315068,2222.85,FALSE,FALSE
IN47446,1991,IN,894.25,760,0.849874196,2387.1,FALSE,FALSE
IN46135,1991,IN,803,715,0.890410959,2478.35,FALSE,FALSE
IN46947,1992,IN,525.6,454,0.863774734,2810.5,FALSE,FALSE
IN47172,1992,IN,1113.25,1032,0.927015495,2222.85,FALSE,FALSE
IN47446,1992,IN,894.25,760,0.849874196,2441.85,FALSE,FALSE
IN46135,1992,IN,803,715,0.890410959,2533.1,FALSE,FALSE
IN46947,1993,IN,525.6,454,0.863774734,2847,FALSE,FALSE
IN47172,1993,IN,1113.25,1032,0.927015495,2259.35,FALSE,FALSE
IN47446,1993,IN,894.25,760,0.849874196,2478.35,FALSE,FALSE
IN46135,1993,IN,839.5,748,0.891006552,2533.1,FALSE,FALSE
IN46947,1994,IN,476.69,412,0.864293356,2582.375,FALSE,FALSE
IN47172,1994,IN,1009.59,936,0.927109024,2049.475,FALSE,FALSE
IN47446,1994,IN,811.395,689,0.849154851,2247.67,FALSE,FALSE
IN46135,1994,IN,761.39,657,0.862895494,2297.675,FALSE,FALSE
IN46947,1995,IN,476.69,412,0.864293356,2499.155,FALSE,FALSE
IN47172,1995,IN,1009.59,921,0.912251508,1966.255,FALSE,FALSE
IN47446,1995,IN,777.815,661,0.849816473,2198.03,FALSE,FALSE
IN46135,1995,IN,711.75,616,0.865472427,2264.095,FALSE,FALSE
IN46947,1996,IN,476.69,412,0.864293356,2492.585,FALSE,FALSE
IN47172,1996,IN,1009.59,921,0.912251508,1959.685,FALSE,FALSE
IN47446,1996,IN,721.605,663,0.918785208,2247.67,FALSE,FALSE
IN46135,1996,IN,761.39,657,0.862895494,2207.885,FALSE,FALSE
IN46947,1997,IN,476.69,412,0.864293356,2532.735,FALSE,FALSE
IN47172,1997,IN,1059.595,899,0.848437375,1949.83,FALSE,FALSE
IN47446,1997,IN,711.75,654,0.91886196,2297.675,FALSE,FALSE
IN46135,1997,IN,761.39,657,0.862895494,2248.035,FALSE,FALSE
IN46947,1998,IN,496.4,422,0.85012087,2532.735,FALSE,FALSE
IN47172,1998,IN,1059.595,899,0.848437375,1969.54,FALSE,FALSE
IN47446,1998,IN,711.75,654,0.91886196,2317.385,FALSE,FALSE
IN46135,1998,IN,761.39,657,0.862895494,2267.745,FALSE,FALSE
KS66720,1980,KS,574.51,488,0.849419505,2038.525,FALSE,FALSE
KS66736,1980,KS,403.325,348,0.862827744,2209.71,FALSE,FALSE
KS67301,1980,KS,365,312,0.854794521,2248.035,FALSE,FALSE
KS66012,1980,KS,500.05,451,0.901909809,2112.985,FALSE,TRUE
KS66748,1980,KS,770.15,718,0.932285918,1842.885,FALSE,FALSE
KS66720,1981,KS,574.51,488,0.849419505,2065.17,FALSE,FALSE
KS66736,1981,KS,406.245,358,0.881241615,2233.435,FALSE,FALSE
KS67301,1981,KS,438,372,0.849315068,2201.68,FALSE,FALSE
KS66012,1981,KS,500.05,451,0.901909809,2139.63,FALSE,TRUE
KS66748,1981,KS,720.875,612,0.848968268,1918.805,FALSE,FALSE
KS66720,1982,KS,574.51,488,0.849419505,2096.925,FALSE,FALSE
KS66736,1982,KS,438,386,0.881278539,2233.435,FALSE,FALSE
KS67301,1982,KS,438,372,0.849315068,2233.435,FALSE,FALSE
KS66012,1982,KS,500.05,447,0.893910609,2171.385,FALSE,TRUE
KS66748,1982,KS,720.875,612,0.848968268,1950.56,FALSE,FALSE
KS66720,1983,KS,584,496,0.849315068,2060.425,FALSE,FALSE
KS66736,1983,KS,438,382,0.872146119,2206.425,FALSE,FALSE
KS67301,1983,KS,328.5,279,0.849315068,2315.925,FALSE,FALSE
KS66012,1983,KS,500.05,432,0.863913609,2144.375,FALSE,TRUE
KS66748,1983,KS,793.875,674,0.849000157,1850.55,FALSE,FALSE
KS66720,1984,KS,584,496,0.849315068,2060.425,FALSE,FALSE
KS66736,1984,KS,438,382,0.872146119,2206.425,FALSE,FALSE
KS67301,1984,KS,328.5,279,0.849315068,2315.925,FALSE,FALSE
KS66012,1984,KS,500.05,432,0.863913609,2144.375,FALSE,TRUE
KS66748,1984,KS,793.875,674,0.849000157,1850.55,FALSE,FALSE
KS66720,1985,KS,584,496,0.849315068,2060.425,FALSE,FALSE
KS66736,1985,KS,438,372,0.849315068,2206.425,FALSE,FALSE
KS67301,1985,KS,328.5,279,0.849315068,2315.925,FALSE,FALSE
KS66012,1985,KS,500.05,432,0.863913609,2144.375,FALSE,TRUE
KS66748,1985,KS,793.875,674,0.849000157,1850.55,FALSE,FALSE
KS66720,1986,KS,584,496,0.849315068,2022.465,FALSE,FALSE
KS67301,1986,KS,290.54,244,0.839815516,2315.925,FALSE,FALSE
KS66736,1986,KS,438,382,0.872146119,2168.465,FALSE,FALSE
KS66012,1986,KS,500.05,432,0.863913609,2106.415,FALSE,TRUE
KS66748,1986,KS,793.875,674,0.849000157,1812.59,FALSE,FALSE
KS66720,1987,KS,584,496,0.849315068,2022.1,FALSE,FALSE
KS67301,1987,KS,365,336,0.920547945,2241.1,FALSE,FALSE
KS66736,1987,KS,438,382,0.872146119,2168.1,FALSE,FALSE
KS66012,1987,KS,425.225,366,0.860720795,2180.875,FALSE,TRUE
KS66748,1987,KS,793.875,674,0.849000157,1812.225,FALSE,FALSE
KS66720,1988,KS,584,496,0.849315068,2022.1,FALSE,FALSE
KS67301,1988,KS,365,336,0.920547945,2241.1,FALSE,FALSE
KS66736,1988,KS,438,382,0.872146119,2168.1,FALSE,FALSE
KS66012,1988,KS,425.225,366,0.860720795,2180.875,FALSE,TRUE
KS66748,1988,KS,793.875,674,0.849000157,1812.225,FALSE,FALSE
KS66720,1989,KS,584,496,0.849315068,2029.4,FALSE,FALSE
KS67301,1989,KS,386.9,356,0.920134402,2226.5,FALSE,FALSE
KS66736,1989,KS,438,382,0.872146119,2175.4,FALSE,FALSE
KS66012,1989,KS,410.625,355,0.864535769,2202.775,FALSE,TRUE
KS66748,1989,KS,793.875,674,0.849000157,1819.525,FALSE,FALSE
KS66720,1990,KS,584,496,0.849315068,1596.875,FALSE,FALSE
KS67301,1990,KS,365,336,0.920547945,1815.875,FALSE,FALSE
KS66736,1990,KS,438,382,0.872146119,1742.875,FALSE,FALSE
KS66748,1990,KS,793.875,674,0.849000157,1387,FALSE,FALSE
KS66720,1991,KS,584,496,0.849315068,1585.195,FALSE,FALSE
KS66736,1991,KS,411.72,382,0.92781502,1757.475,FALSE,FALSE
KS66748,1991,KS,793.875,674,0.849000157,1375.32,FALSE,FALSE
KS67301,1991,KS,379.6,332,0.874604847,1789.595,FALSE,FALSE
KS66720,1992,KS,584,496,0.849315068,1576.435,FALSE,FALSE
KS66736,1992,KS,402.96,374,0.928131824,1757.475,FALSE,FALSE
KS66748,1992,KS,793.875,674,0.849000157,1366.56,FALSE,FALSE
KS67301,1992,KS,379.6,332,0.874604847,1780.835,FALSE,FALSE
KS66720,1993,KS,584,496,0.849315068,1576.435,FALSE,FALSE
KS66736,1993,KS,402.96,374,0.928131824,1757.475,FALSE,FALSE
KS66748,1993,KS,793.875,674,0.849000157,1366.56,FALSE,FALSE
KS67301,1993,KS,379.6,332,0.874604847,1780.835,FALSE,FALSE
KS66720,1994,KS,529.98,450,0.849088645,1450.875,FALSE,FALSE
KS66736,1994,KS,386.535,349,0.902893658,1594.32,FALSE,FALSE
KS66748,1994,KS,719.78,611,0.848870488,1261.075,FALSE,FALSE
KS67301,1994,KS,344.56,300,0.870675644,1636.295,FALSE,FALSE
KS66720,1995,KS,529.98,478,0.901920827,1437.735,FALSE,FALSE
KS66736,1995,KS,386.535,349,0.902893658,1581.18,FALSE,FALSE
KS66748,1995,KS,719.78,611,0.848870488,1247.935,FALSE,FALSE
KS67301,1995,KS,331.42,292,0.881057269,1636.295,FALSE,FALSE
KS66720,1996,KS,489.83,440,0.898270829,1417.295,FALSE,FALSE
KS66736,1996,KS,386.535,349,0.902893658,1520.59,FALSE,FALSE
KS66748,1996,KS,719.78,611,0.848870488,1187.345,FALSE,FALSE
KS67301,1996,KS,310.98,272,0.874654319,1596.145,FALSE,FALSE
KS66720,1997,KS,489.83,440,0.898270829,1417.295,FALSE,FALSE
KS66736,1997,KS,386.535,349,0.902893658,1520.59,FALSE,FALSE
KS66748,1997,KS,719.78,611,0.848870488,1187.345,FALSE,FALSE
KS67301,1997,KS,310.98,272,0.874654319,1596.145,FALSE,FALSE
KS66720,1998,KS,489.83,440,0.898270829,1461.46,FALSE,FALSE
KS66736,1998,KS,397.12,359,0.904008864,1554.17,FALSE,FALSE
KS66748,1998,KS,753.36,639,0.848200064,1197.93,FALSE,FALSE
KS67301,1998,KS,310.98,272,0.874654319,1640.31,FALSE,FALSE
KYMSNCLA40272,1980,KYMSNCLA,705.91,638,0.903797935,1880.845,FALSE,FALSE
KYMSNCLA70129,1980,KYMSNCLA,766.5,694,0.90541422,1820.255,FALSE,TRUE
KYMSNCLA39736,1980,KYMSNCLA,479.975,459,0.956299807,2106.78,FALSE,FALSE
KYMSNCLA28429,1980,KYMSNCLA,634.37,563,0.88749468,1952.385,FALSE,TRUE
KYMSNCLA40272,1981,KYMSNCLA,705.91,638,0.903797935,1880.845,FALSE,FALSE
KYMSNCLA70129,1981,KYMSNCLA,766.5,694,0.90541422,1820.255,FALSE,TRUE
KYMSNCLA39736,1981,KYMSNCLA,479.975,459,0.956299807,2106.78,FALSE,FALSE
KYMSNCLA28429,1981,KYMSNCLA,634.37,509,0.802370856,1952.385,FALSE,TRUE
KYMSNCLA40272,1982,KYMSNCLA,766.5,651,0.849315068,1880.845,FALSE,FALSE
KYMSNCLA70129,1982,KYMSNCLA,766.5,694,0.90541422,1880.845,FALSE,TRUE
KYMSNCLA39736,1982,KYMSNCLA,479.975,456,0.950049482,2167.37,FALSE,FALSE
KYMSNCLA28429,1982,KYMSNCLA,634.37,524,0.826016363,2012.975,FALSE,TRUE
KYMSNCLA40272,1983,KYMSNCLA,737.3,630,0.854469009,1275.675,FALSE,FALSE
KYMSNCLA70129,1983,KYMSNCLA,795.7,713,0.896066357,1217.275,FALSE,TRUE
KYMSNCLA39736,1983,KYMSNCLA,479.975,450,0.937548831,1533,FALSE,FALSE
KYMSNCLA40272,1984,KYMSNCLA,737.3,630,0.854469009,1282.975,FALSE,FALSE
KYMSNCLA70129,1984,KYMSNCLA,803,726,0.904109589,1217.275,FALSE,TRUE
KYMSNCLA39736,1984,KYMSNCLA,479.975,456,0.950049482,1540.3,FALSE,FALSE
KYMSNCLA40272,1985,KYMSNCLA,737.3,630,0.854469009,1282.975,FALSE,FALSE
KYMSNCLA70129,1985,KYMSNCLA,803,726,0.904109589,1217.275,FALSE,TRUE
KYMSNCLA39736,1985,KYMSNCLA,479.975,456,0.950049482,1540.3,FALSE,FALSE
KYMSNCLA40272,1986,KYMSNCLA,737.3,630,0.854469009,1246.475,FALSE,FALSE
KYMSNCLA70129,1986,KYMSNCLA,766.5,694,0.90541422,1217.275,FALSE,TRUE
KYMSNCLA39736,1986,KYMSNCLA,479.975,456,0.950049482,1503.8,FALSE,FALSE
KYMSNCLA40272,1987,KYMSNCLA,766.5,655,0.854533594,1314,FALSE,FALSE
KYMSNCLA70129,1987,KYMSNCLA,766.5,694,0.90541422,1314,FALSE,TRUE
